<rosreestr_info>|2012-12-15|15:49:23|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|18 декабря состоится интернет-конференция председателя Общественного Совета при Росреестре Олега Скуфинского. http://t.co/XtbqFEgf 
<rosreestr_info>|2012-12-16|21:23:18|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Помогите сделать сайт Росреестра лучше! Оцените качество работы сайта и электронных услуг пройдя по ссылке https://t.co/AB3fZUl9 
<rosreestr_info>|2012-12-17|20:45:12|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Интервью Сергея Сапельникова о перспективе электронных государственных услуг Росреестра  http://t.co/p7q6Cbu8 
<rosreestr_info>|2012-12-18|19:57:57|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Отчет об онлайн конференции Александровича Скуфинского «перспектива электронных госуслуг в России на примере Росреестра» |России
<rosreestr_info>|2012-12-19|08:27:56|0|0|1|0|0|0|0|0|0|0|0|0|1|2|0|0|20 декабря с 12 до 14 часов информационном агентстве Интерфакс состоится  он-лайн конференция Сергея Сапельникова. http://t.co/SjbGBSBc 
<rosreestr_info>|2012-12-19|22:47:23|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Олег Скуфинский о дорожной карте Росреестра http://t.co/NjrfKSR7 
<rosreestr_info>|2012-12-20|23:29:47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Сегодня состоялась онлайн конференция заместителя руководителя Росреестра Сергея Алексеевича Сапельникова. Отчет: http://t.co/SjbGBSBc 
<rosreestr_info>|2012-12-22|13:10:25|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0|В новом году появится услуга смс-оповещения уведомляющая обо всех операциях с принадлежащей владельцу недвижимостью http://t.co/9Fj63Qtf 
<rosreestr_info>|2012-12-22|23:17:39|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|1 марта 2013 года заканчивается срок бесплатной приватизации квартир. Полная информация здесь: http://t.co/CpvIQeBS 
<rosreestr_info>|2012-12-23|19:13:40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|За деятельностью Росреестра будет осуществляться общественный контроль. Подробности: http://t.co/e6Hx2WTF 
<rosreestr_info>|2013-07-03|15:26:32|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Росреестр принял участие в церемонии вручения путевки первому Всероссийскому сводному землеустроительному отряду  http://t.co/4VFdWWek7v 
<rosreestr_info>|2013-07-03|15:27:23|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Анонс журнала "Вестник Росреестра" № 2(16)-2013 г. http://t.co/S5J2YxEMqP 
<rosreestr_info>|2013-07-03|15:32:15|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Росреестр представляет рейтинги качества оказания госуслуг территориальных органов и кадастровых палат в субъектах РФ http://t.co/sRk5EzR0OB 
